 x, y, yFit
   6.9106098858871520E-002 ,   3.6339078868203498      ,   4.0317383362729675     
   6.9140454145929897E-002 ,   4.3531467573010403      ,   4.0300473612563792     
   6.9360215225535427E-002 ,   4.9057559745402202      ,   4.0192208823206936     
   6.9482093676979481E-002 ,   4.5705743289351801      ,   4.0132093025130988     
   6.9540703301233908E-002 ,   4.4379789066194499      ,   4.0103165816556654     
   6.9578538729723291E-002 ,   4.6003644010278899      ,   4.0084485543584236     
   6.9598989639493541E-002 ,   4.2959357779487100      ,   4.0074386369297823     
   6.9662562138669865E-002 ,   4.1430797095100598      ,   4.0042983442438729     
   6.9757328698529214E-002 ,   3.8713420686722499      ,   3.9996145715363540     
   6.9861298773796321E-002 ,   3.9241699529190099      ,   3.9944723715641755     
   6.9914563814521574E-002 ,   3.9942971397771201      ,   3.9918365301673391     
   7.0105415202565469E-002 ,   4.0635149894296996      ,   3.9823842287048774     
   7.0315980015293683E-002 ,   4.0380225145969204      ,   3.9719412445982996     
   7.0450361258732330E-002 ,   3.8385733258820101      ,   3.9652687826108237     
   7.0624263992114980E-002 ,   3.2048184386468699      ,   3.9566249763361845     
   7.0764449099310608E-002 ,   3.3107638881032200      ,   3.9496497691282149     
   7.0883244785533983E-002 ,   3.8807408548823799      ,   3.9437337439090148     
   7.0954244252969714E-002 ,   3.9707892983268800      ,   3.9401957484874859     
   7.0971656559002810E-002 ,   3.7749426378615598      ,   3.9393278175519373     
   7.1173232292656055E-002 ,   4.1088305969827097      ,   3.9292728738123475     
   7.1174275710393267E-002 ,   4.5037200210669601      ,   3.9292207917990898     
   7.1295464673384185E-002 ,   5.1353043508274299      ,   3.9231692555090549     
   7.1304560157874286E-002 ,   6.0788710136874800      ,   3.9227148825812415     
   7.1514000143944156E-002 ,   8.2185535598735804      ,   3.9122447207437427     
   7.1711628015557347E-002 ,   6.2745289932285901      ,   3.9023521183893046     
   7.1723460567274064E-002 ,   5.1046786167635796      ,   3.9017594231192159     
   7.1808423893794299E-002 ,   4.7036609297811998      ,   3.8975022793824077     
   7.1862593823317528E-002 ,   4.5560627092911297      ,   3.8947868601719198     
   7.1924447507475384E-002 ,   4.4823368086625699      ,   3.8916851325702697     
   7.2044640100819110E-002 ,   4.4094387719545098      ,   3.8856544688955474     
   7.2082120658345503E-002 ,   4.0750132593454396      ,   3.8837729497173288     
   7.2251633031465354E-002 ,   4.2145415872598901      ,   3.8752579398731455     
   7.2359849343917759E-002 ,   4.4893322260232598      ,   3.8698172766103363     
   7.2417433617721114E-002 ,   4.4014679059050499      ,   3.8669206937944050     
   7.2558888211364497E-002 ,   4.5232365506944197      ,   3.8598009314173178     
   7.2687716825593107E-002 ,   4.5724166312942502      ,   3.8533112903817757     
   7.2723290828754866E-002 ,   4.6201732873939800      ,   3.8515183784935227     
   7.2855006975892617E-002 ,   5.1487222089398497      ,   3.8448765764854325     
   7.2991957660948917E-002 ,   5.5264146940369896      ,   3.8379652108925355     
   7.3119168555619687E-002 ,   4.6489156951857504      ,   3.8315402770365927     
   7.3185896803103834E-002 ,   4.3286385749153604      ,   3.8281681352746699     
   7.3362099902060912E-002 ,   4.2597943707961701      ,   3.8192572019899322     
   7.3464200724389764E-002 ,   4.4104022699794196      ,   3.8140895160892296     
   7.3628015291365340E-002 ,   4.3122806692020701      ,   3.8057918042637984     
   7.3718059666852839E-002 ,   4.1518618281629998      ,   3.8012273993148322     
   7.3910659859909592E-002 ,   4.2830015729599502      ,   3.7914563767413214     
   7.4054444817419879E-002 ,   4.1507565319102504      ,   3.7841547908573392     
   7.4105674647205536E-002 ,   3.9456976571140698      ,   3.7815518225123692     
   7.4125618664593107E-002 ,   3.8908032423339098      ,   3.7805382689131553     
   7.4224994139766423E-002 ,   4.2729247193599003      ,   3.7754863008632893     
   7.4405425198916741E-002 ,   4.5928278019739004      ,   3.7663064330399236     
   7.4461126472621902E-002 ,   4.8790346212502298      ,   3.7634706124637920     
   7.4656107379965878E-002 ,   5.1999779774270101      ,   3.7535369391421667     
   7.4820964571955473E-002 ,   4.6751044032374596      ,   3.7451295858118434     
   7.4916281911844240E-002 ,   4.8498820547883597      ,   3.7402651274524588     
   7.4996908240726648E-002 ,   5.1787458648220301      ,   3.7361484321826688     
   7.5142552630545895E-002 ,   6.1675646580809298      ,   3.7287073981597438     
   7.5147150657133913E-002 ,   8.5129580252901196      ,   3.7284723872305610     
   7.5202610622645188E-002 ,   6.9266095696625296      ,   3.7256372981099273     
   7.5225803706549604E-002 ,   6.6979725546897004      ,   3.7244514259679842     
   7.5302443271664632E-002 ,   6.8398537372632804      ,   3.7205317588214020     
   7.5311378241184584E-002 ,   8.0113328034350495      ,   3.7200746820461519     
   7.5518212304389001E-002 ,   6.0985851527446302      ,   3.7094877801650008     
   7.5682716767755648E-002 ,   5.0150608882525596      ,   3.7010592227677841     
   7.5755400860770053E-002 ,   4.1462913073028496      ,   3.6973328462030541     
   7.5877768660499750E-002 ,   3.7682167193967300      ,   3.6910560693776095     
   7.6059025262369254E-002 ,   3.9978869014721501      ,   3.6817512701998214     
   7.6112619272355159E-002 ,   4.0895261082028496      ,   3.6789983502502603     
   7.6272411318707600E-002 ,   3.9847357637226399      ,   3.6707859348314256     
   7.6298540273809640E-002 ,   3.9725960763518100      ,   3.6694424132356951     
   7.6427818320796023E-002 ,   3.9741101532510501      ,   3.6627924479504430     
   7.6590858940595169E-002 ,   3.9361619563006300      ,   3.6543995464024248     
   7.6677524836943178E-002 ,   3.8242609185659400      ,   3.6499354090968379     
   7.6764411088616896E-002 ,   3.5279784810982600      ,   3.6454579769999369     
   7.6830503953514886E-002 ,   3.7588071160737102      ,   3.6420507732887057     
   7.7031978858782879E-002 ,   3.9244820682385799      ,   3.6316575010387946     
   7.7154121811157134E-002 ,   3.9508999148030002      ,   3.6253516246534248     
   7.7226206240946088E-002 ,   3.9306513531244902      ,   3.6216283546052330     
   7.7405223255587616E-002 ,   3.8396732640085101      ,   3.6123762189660371     
   7.7446903759793642E-002 ,   3.6737242629092099      ,   3.6102208978747528     
   7.7546619281350815E-002 ,   3.4507815995347801      ,   3.6050628050635791     
   7.7730086621081967E-002 ,   3.7151559629955000      ,   3.5955659768249091     
   7.7785248108182950E-002 ,   3.8103196377157902      ,   3.5927090341798071     
   7.7988138113250713E-002 ,   3.9195938091038598      ,   3.5821945045025587     
   7.8020432722650704E-002 ,   3.9465297159749699      ,   3.5805199541376305     
   7.8050810960744815E-002 ,   3.6979775711451000      ,   3.5789445421747055     
   7.8231433358663491E-002 ,   3.2052204537361999      ,   3.5695729021012865     
   7.8319893705225879E-002 ,   3.3939287923370598      ,   3.5649802660047443     
   7.8457200985300277E-002 ,   3.5484972826762000      ,   3.5578479378788788     
   7.8612368184836134E-002 ,   3.6589059197095599      ,   3.5497825314522502     
   7.8615365939357251E-002 ,   3.6183799649671302      ,   3.5496266560478396     
   7.8748628517311611E-002 ,   3.6453089292022698      ,   3.5426952279752242     
   7.8966772789226578E-002 ,   3.4304407190964001      ,   3.5313399180012630     
   7.9021148737034475E-002 ,   3.5439421735155601      ,   3.5285077163752256     
   7.9076394490773458E-002 ,   3.7984102960280901      ,   3.5256295159633502     
   7.9195704938319830E-002 ,   3.8359792510075499      ,   3.5194112863143103     
   7.9304027338094121E-002 ,   3.8414469758004399      ,   3.5137629303959375     
   7.9322235515047704E-002 ,   4.0440083227841503      ,   3.5128132237750855     
   7.9339793169406342E-002 ,   4.0252511042545303      ,   3.5118973764063308     
   7.9492410615810513E-002 ,   4.2565289908176398      ,   3.5039335805767515     
   7.9617567993250246E-002 ,   4.0541210933951302      ,   3.4973988007612813     
   7.9769928927423323E-002 ,   3.9915637556118102      ,   3.4894389612287680     
   7.9813714771319905E-002 ,   4.0070169709538401      ,   3.4871504959255231     
   7.9988616608414900E-002 ,   4.1510915181959698      ,   3.4780050658083144     
   8.0170465550603989E-002 ,   4.1153851805644903      ,   3.4684893194793207     
   8.0197968338312178E-002 ,   4.2149820195098302      ,   3.4670495383213953     
   8.0310216425493464E-002 ,   4.5717053416800804      ,   3.4611716244512256     
   8.0464452998339348E-002 ,   4.3209765061167698      ,   3.4530905773321101     
   8.0535531597333024E-002 ,   4.2635929230622196      ,   3.4493647964262348     
   8.0576036533938217E-002 ,   3.8487702367595800      ,   3.4472411410999109     
   8.0787911339547616E-002 ,   3.4613287070565200      ,   3.4361270293864288     
   8.0857270042313162E-002 ,   3.5463849297586698      ,   3.4324867122389411     
   8.0870193527623216E-002 ,   3.7040675677702501      ,   3.4318083080351260     
   8.1062188972572752E-002 ,   3.6422895773452701      ,   3.4217256580102240     
   8.1069189130496655E-002 ,   3.6485765333493299      ,   3.4213579012390682     
   8.1208866918726599E-002 ,   3.5291997023176300      ,   3.4140177678820858     
   8.1263746911957077E-002 ,   3.5647859533735100      ,   3.4111327127941995     
   8.1472283147193444E-002 ,   3.4804384339631098      ,   3.4001643689146648     
   8.1499953482139800E-002 ,   3.3982844742062999      ,   3.3987083416080197     
   8.1640724326223782E-002 ,   3.2605880706741899      ,   3.3912985466811674     
   8.1693106400870658E-002 ,   3.2196033214980901      ,   3.3885402937653519     
   8.1850669881900193E-002 ,   3.4081564373112898      ,   3.3802403082754364     
   8.1978786392424563E-002 ,   3.6242690643232698      ,   3.3734879260809909     
   8.2063489397790471E-002 ,   3.7233198599800401      ,   3.3690219044891863     
   8.2140493557686808E-002 ,   3.5200019487311600      ,   3.3649606087872841     
   8.2295970270753499E-002 ,   3.2848820499244402      ,   3.3567571095906286     
   8.2392878174052775E-002 ,   3.1113747487056198      ,   3.3516415799092640     
   8.2491437088619890E-002 ,   2.4970776759964401      ,   3.3464370776603967     
   8.2691116189036823E-002 ,   1.3088385637735100      ,   3.3358872439677234     
   8.2759217550574457E-002 ,   2.4975632879259200      ,   3.3322874855496676     
   8.2829795299830089E-002 ,   3.1573707657682002      ,   3.3285559248949537     
   8.3042030084436919E-002 ,   3.9952015845516700      ,   3.3173292280588194     
   8.3239021049075101E-002 ,   3.6380690155953701      ,   3.3069015840249150     
   8.3435863543054184E-002 ,   3.4655540243662402      ,   3.2964748641160004     
   8.3555978792718616E-002 ,   3.4344879761551499      ,   3.2901090084300839     
   8.3732199253522210E-002 ,   3.2779645830912698      ,   3.2807651261956461     
   8.3738492452861593E-002 ,   2.9908554568377799      ,   3.2804313369185736     
   8.3830801437067767E-002 ,   2.7764880860669399      ,   3.2755345120188566     
   8.3838707662732326E-002 ,   2.1684563931963901      ,   3.2751150327741994     
   8.3953189518340368E-002 ,   2.8356866682085098      ,   3.2690397877442936     
   8.3987976151098404E-002 ,   3.2784702059577602      ,   3.2671933109276599     
   8.4111883764485806E-002 ,   3.5058819353773698      ,   3.2606146174098787     
   8.4316385955928191E-002 ,   3.6042683147905699      ,   3.2497512197078859     
   8.4374814527863204E-002 ,   3.6698993930619901      ,   3.2466461435428307     
   8.4506528323364791E-002 ,   3.6337808546961901      ,   3.2396443926895020     
   8.4718437460505877E-002 ,   3.6086421895170502      ,   3.2283735905556470     
   8.4935014543075144E-002 ,   3.4348414567752701      ,   3.2168470188405425     
   8.5047004782545954E-002 ,   3.3052155136486401      ,   3.2108837892885744     
   8.5094852649430883E-002 ,   3.3059001306885301      ,   3.2083353933602230     
   8.5150877443526132E-002 ,   3.7132908066008001      ,   3.2053510338634523     
   8.5194330244622141E-002 ,   4.2787380140612399      ,   3.2030360277851027     
   8.5326308063043282E-002 ,   3.7546251637797101      ,   3.1960029308136471     
   8.5480739811343465E-002 ,   3.4470243066695598      ,   3.1877698493950439     
   8.5679223787828274E-002 ,   3.3555033448276501      ,   3.1771829088434402     
   8.5714607084720132E-002 ,   3.1281837536779200      ,   3.1752949736256837     
   8.5829649019129567E-002 ,   3.4714863682107402      ,   3.1691554229089554     
   8.5868574918670892E-002 ,   3.9349427438873401      ,   3.1670775815922050     
   8.6071223935379568E-002 ,   4.2738494137589003      ,   3.1562566855327430     
   8.6120582705395909E-002 ,   3.8314862465665098      ,   3.1536201530813170     
   8.6324054051416174E-002 ,   3.5917946132069698      ,   3.1427478698937681     
   8.6487421196741326E-002 ,   3.3813956090125998      ,   3.1340142254652412     
   8.6697389083894835E-002 ,   3.2385171804870101      ,   3.1227837726080376     
   8.6897666805769061E-002 ,   3.3529489372387098      ,   3.1120659150957519     
   8.7051798513467726E-002 ,   3.3935813213455899      ,   3.1038138311315078     
   8.7234201514249154E-002 ,   3.3571245943015500      ,   3.0940439977020504     
   8.7352320958323335E-002 ,   3.4052432127924002      ,   3.0877149511352235     
   8.7388536913593023E-002 ,   3.4498139882024601      ,   3.0857740694271460     
   8.7607597967817266E-002 ,   3.3854524969830102      ,   3.0740305357847482     
   8.7738142815335624E-002 ,   3.3559403526613298      ,   3.0670292885076003     
   8.7824222889355735E-002 ,   3.3184439939507402      ,   3.0624115468422644     
   8.7928039339214170E-002 ,   3.2519514142384498      ,   3.0568411029729776     
   8.8111197053339127E-002 ,   3.2213848132302498      ,   3.0470102050310062     
   8.8121949641530181E-002 ,   3.3160600552462900      ,   3.0464329368637117     
   8.8164094934970086E-002 ,   3.4062437554766900      ,   3.0441701698341155     
   8.8215647151586515E-002 ,   3.1835414259786798      ,   3.0414020537808750     
   8.8281003572244721E-002 ,   3.5566616003309401      ,   3.0378922523102729     
   8.8420337783921762E-002 ,   3.4987138547865801      ,   3.0304079445784606     
   8.8556713560782596E-002 ,   3.2516847055538101      ,   3.0230803105865554     
   8.8601315555298543E-002 ,   3.0574463645018199      ,   3.0206833163749258     
   8.8619032420701155E-002 ,   2.9096126198226000      ,   3.0197311144117926     
   8.8672842054055720E-002 ,   2.7138987571386100      ,   3.0168388637562624     
   8.8781538436818214E-002 ,   2.6541868314168902      ,   3.0109954435595561     
   8.8951244913710120E-002 ,   2.5532586076023698      ,   3.0018694652113695     
   8.8990389310318482E-002 ,   2.3250055910570802      ,   2.9997640083145911     
   8.9188120279177122E-002 ,   1.6295818505882500      ,   2.9891260436175782     
   8.9325307148821156E-002 ,  0.15721921840634701      ,   2.9817428223290769     
   8.9380202990061178E-002 ,   1.2693685297149000      ,   2.9787878231457703     
   8.9434719543992999E-002 ,   1.3984411109636801      ,   2.9758529179258013     
   8.9650085881025118E-002 ,   2.2289288509251799      ,   2.9642555353636868     
   8.9775032476874808E-002 ,   2.7547667909879601      ,   2.9575249722810679     
   8.9942772715788100E-002 ,   2.9327965423335698      ,   2.9484866775154468     
   9.0031527524078100E-002 ,   2.1028787715192299      ,   2.9437031663378828     
   9.0033854172042294E-002 ,   2.4606169461584502      ,   2.9435777590602066     
   9.0237279390445235E-002 ,   2.3410096885027900      ,   2.9326109600983545     
   9.0248539858900800E-002 ,   2.2868125908639301      ,   2.9320037800814007     
   9.0403358620230703E-002 ,   1.8854303089477200      ,   2.9236544786541141     
   9.0543543843394622E-002 ,   1.3582639948457200      ,   2.9160923539111878     
   9.0690142238988483E-002 ,  0.43843984975213601      ,   2.9081822762722491     
   9.0784906958926881E-002 ,   1.0948971325074000      ,   2.9030679392713554     
   9.0930925594711901E-002 ,  0.59746559139432798      ,   2.8951858662628918     
   9.1028958914243299E-002 ,   1.5718716511796000      ,   2.8898929459517970     
   9.1089187235180627E-002 ,   2.1410032588393300      ,   2.8866407275242545     
   9.1255011049209050E-002 ,   2.3000221001100400      ,   2.8776848817889609     
   9.1351482045248053E-002 ,   2.3928910946276098      ,   2.8724735478741850     
   9.1466418196598703E-002 ,   2.5253829172919700      ,   2.8662636836932989     
   9.1525132047560090E-002 ,   2.3746187135503201      ,   2.8630910090599371     
   9.1639317165921344E-002 ,   2.4337604025492099      ,   2.8569200452586903     
   9.1672526768112841E-002 ,   2.7516928663956302      ,   2.8551250777024779     
   9.1868211824371410E-002 ,   3.0691350637527401      ,   2.8445465262774410     
   9.2009909621245306E-002 ,   2.8642122395530598      ,   2.8368845424640621     
   9.2199679322015768E-002 ,   2.8433011524538498      ,   2.8266206972353500     
   9.2324334444472689E-002 ,   3.0433741800342098      ,   2.8198771109028926     
   9.2406328148514835E-002 ,   3.4613777444125402      ,   2.8154407770744876     
   9.2428059859529565E-002 ,   3.0870343823114199      ,   2.8142648811953745     
   9.2535018995793750E-002 ,   2.7917383311330499      ,   2.8084768456540226     
   9.2589288571481299E-002 ,   2.6242646616171501      ,   2.8055397550272612     
   9.2693012630877050E-002 ,   2.4451246519369998      ,   2.7999255731527186     
   9.2890947399460883E-002 ,   1.7958550555741000      ,   2.7892099997138229     
   9.2891981585937686E-002 ,  0.38660832781516302      ,   2.7891540048410328     
   9.3043755668103273E-002 ,   1.4957856403864700      ,   2.7809355663030559     
   9.3068341222009091E-002 ,   2.1263413728714800      ,   2.7796041310764976     
   9.3119135294177730E-002 ,   2.3725836019677300      ,   2.7768532393674188     
   9.3172627147572656E-002 ,   2.3462368664081099      ,   2.7739560548259461     
   9.3391470175979110E-002 ,   2.4859367870621298      ,   2.7621012827997702     
   9.3470555874303501E-002 ,   2.4593035238991199      ,   2.7578164323726377     
   9.3672514175057203E-002 ,   2.4942939981097201      ,   2.7468725797339251     
   9.3840791433726964E-002 ,   2.3925543857011302      ,   2.7377519495641063     
   9.4017164756208124E-002 ,   2.5721467591600300      ,   2.7281907097630982     
   9.4079152613527992E-002 ,   2.6485400903069700      ,   2.7248299057510850     
   9.4186361521519990E-002 ,   2.5170295233885600      ,   2.7190168322562687     
   9.4235895208805306E-002 ,   2.5326274528544701      ,   2.7163308034710290     
   9.4256730829347837E-002 ,   2.6752945794218199      ,   2.7152009242890816     
   9.4281963674308147E-002 ,   2.4807818961064800      ,   2.7138325594312236     
   9.4340346538242553E-002 ,   2.5310338181390200      ,   2.7106663521617187     
   9.4456013461016577E-002 ,   2.7688428689250002      ,   2.7043929861192493     
   9.4565093415152651E-002 ,   2.8160344667609301      ,   2.6984762267090061     
   9.4747484329005718E-002 ,   2.8792736667501599      ,   2.6885815388656309     
   9.4892049255643068E-002 ,   2.8635751260245099      ,   2.6807377292387868     
   9.4992074387439618E-002 ,   3.1932854445646801      ,   2.6753099704934509     
   9.5099686111804652E-002 ,   3.0356795160442598      ,   2.6694700072663990     
   9.5189316084846737E-002 ,   2.8319149967995401      ,   2.6646054858546635     
   9.5296055117903539E-002 ,   2.7479605687171800      ,   2.6588119266862944     
   9.5416797619055804E-002 ,   2.8909799923478801      ,   2.6522576878851694     
   9.5504198065119200E-002 ,   2.9957677567362899      ,   2.6475129597029450     
   9.5565874958792360E-002 ,   3.1701279782651901      ,   2.6441644997412213     
   9.5630374261085740E-002 ,   3.0813680740870799      ,   2.6406626431534783     
   9.5817121444416800E-002 ,   2.8257092554519900      ,   2.6305226523629126     
   9.5939916783586529E-002 ,   2.8461261020100599      ,   2.6238543813449930     
   9.6027759290327988E-002 ,   2.7496487579347502      ,   2.6190838420389082     
   9.6101867431857918E-002 ,   2.8515512855986902      ,   2.6150589690685178     
   9.6173689923288092E-002 ,   2.8466790983276402      ,   2.6111580456850327     
   9.6270061627214382E-002 ,   2.6911608193838399      ,   2.6059234905112372     
   9.6445918698712718E-002 ,   2.6535814794140502      ,   2.5963707831161629     
   9.6602182793964375E-002 ,   2.5672859104349102      ,   2.5878815537285642     
   9.6660841850010434E-002 ,   2.5031428803526601      ,   2.5846946390907735     
   9.6683889145688387E-002 ,   2.3265031217777099      ,   2.5834424639951377     
   9.6897367891937577E-002 ,   2.4384280809693299      ,   2.5718432936095188     
   9.6967044178172326E-002 ,   2.3042081951807600      ,   2.5680572235912451     
   9.7078245404423572E-002 ,   2.4327611123623201      ,   2.5620145063053656     
   9.7098477682615869E-002 ,   2.5769715292501401      ,   2.5609150424195355     
   9.7188907899054267E-002 ,   2.5304729331267701      ,   2.5560007526056618     
   9.7212048991669006E-002 ,   2.3413358480012301      ,   2.5547431537026051     
   9.7270721775615243E-002 ,   2.2685083340360102      ,   2.5515545335676895     
   9.7335614675724491E-002 ,   2.1736907715704001      ,   2.5480277825235178     
   9.7336257955730823E-002 ,   2.4180876383537599      ,   2.5479928215370777     
   9.7353582301044100E-002 ,   2.1883531786489101      ,   2.5470512743677625     
   9.7362041779055011E-002 ,   3.3090834326133800      ,   2.5465915144143652     
   9.7455608282436906E-002 ,   2.9961986494950499      ,   2.5415062094444605     
   9.7659896039390515E-002 ,   2.4568457035340101      ,   2.5304026031146347     
   9.7819498574397201E-002 ,   2.6566708227048501      ,   2.5217271950496509     
   9.7917333590608682E-002 ,   2.5945940039903301      ,   2.5164090163003601     
   9.8071521604396056E-002 ,   2.5455589840314299      ,   2.5080272430457087     
   9.8158601242211194E-002 ,   2.5630641518928199      ,   2.5032933681975673     
   9.8245282186162144E-002 ,   2.6514646780515898      ,   2.4985810595960571     
   9.8390078618189603E-002 ,   2.6896010465312301      ,   2.4907091483421673     
   9.8443596680315978E-002 ,   2.7981791332441301      ,   2.4877995540946043     
   9.8658124582376577E-002 ,   2.8859256885044999      ,   2.4761360919464095     
   9.8791831230989474E-002 ,   2.6416698778294498      ,   2.4688665013399711     
   9.8911721065443117E-002 ,   2.1905883469594598      ,   2.4623480058672924     
   9.9040924743459810E-002 ,   1.6230646948462499      ,   2.4553230027501018     
   9.9118034976028321E-002 ,   2.1959998470389901      ,   2.4511303561768467     
   9.9237362377688154E-002 ,   2.5106778167810200      ,   2.4446422201287592     
   9.9393075925564095E-002 ,   2.4474948695480001      ,   2.4361756052635992     
   9.9461711210853121E-002 ,   2.6298894717587800      ,   2.4324436812604584     
   9.9562482482023026E-002 ,   2.7371953808320502      ,   2.4269644097633942     
   9.9713993182782693E-002 ,   2.8419139143773702      ,   2.4187262651651191     
   9.9872689157490840E-002 ,   2.8016524442125799      ,   2.4100974662032253     
  0.10004378786537900      ,   2.8319036750869300      ,   2.4007943745157747     
  0.10007271489583899      ,   2.8223128625491598      ,   2.3992215468819000     
  0.10014483103373600      ,   2.9982830751160998      ,   2.3953004487408083     
  0.10031227193789700      ,   3.2759343020869500      ,   2.3861964715244359     
  0.10047976775478600      ,   3.7739504891148501      ,   2.3770897118608620     
  0.10054574184336100      ,   3.1406327487943102      ,   2.3735027618412343     
  0.10062788399695900      ,   2.8930806402708500      ,   2.3690368275021263     
  0.10071718683564100      ,   2.7873831839154302      ,   2.3641816578673054     
  0.10077205971229100      ,   2.7877115974925699      ,   2.3611984022185379     
  0.10085240484962001      ,   2.8223260984479799      ,   2.3568303689112473     
  0.10095430113164500      ,   2.7885449947388801      ,   2.3512908060737536     
  0.10115738419738500      ,   2.8250584805034999      ,   2.3402506818872166     
  0.10119184302794100      ,   3.0914698624211598      ,   2.3383774714684153     
  0.10121778744860201      ,   3.3931066664709402      ,   2.3369671237982570     
  0.10134117919609900      ,   3.5578026739540398      ,   2.3302596572168022     
  0.10149469693293300      ,   3.4453881164632998      ,   2.3219149386631481     
  0.10164033342666400      ,   4.5908645099764902      ,   2.3139990277713962     
  0.10168288879637900      ,   3.5410886062373801      ,   2.3116860572632372     
  0.10184303195230600      ,   2.9691976315969599      ,   2.3029822935600790     
  0.10195873303481000      ,   2.6626319119236599      ,   2.2966943035836223     
  0.10205693910714200      ,   2.6532277087427598      ,   2.2913573565186582     
  0.10225848119226801      ,   2.5458061188484198      ,   2.2804054213365634     
  0.10240075406883099      ,   2.2664450821665398      ,   2.2726748512932926     
  0.10247575521701900      ,   2.7423794903594900      ,   2.2685997952302057     
  0.10250433214033400      ,   2.8900835135616401      ,   2.2670471597468409     
  0.10255840801373300      ,   2.7109946153983699      ,   2.2641091845359136     
  0.10257598207627300      ,   2.4975333358602700      ,   2.2631543932082256     
  0.10268656466895600      ,   2.3288644181699900      ,   2.2571466972261729     
  0.10289229749941500      ,   2.2539433951782701      ,   2.2459707042629131     
  0.10296150172002000      ,   2.4133640425686300      ,   2.2422116365430713     
  0.10300160527080100      ,   2.5038194001358498      ,   2.2400333447154108     
  0.10304493830830801      ,   2.5142325170079700      ,   2.2376796980493165     
  0.10321283619617599      ,   2.5715672738759001      ,   2.2285608791895837     
  0.10328472329270200      ,   2.6943027437595402      ,   2.2246568705313359     
  0.10343742132313601      ,   2.5286224744933299      ,   2.2163648427279212     
  0.10364471679989300      ,   2.5675215691265798      ,   2.2051093875999670     
  0.10379076445479600      ,   2.6808442279463001      ,   2.1971804957805623     
  0.10387226084439199      ,   2.6669144373832898      ,   2.1927564521681409     
  0.10388318251302001      ,   2.7316823483796400      ,   2.1921635885872930     
  0.10394010480375400      ,   2.7896967967879900      ,   2.1890737426739606     
  0.10399846281216001      ,   3.0381743176612499      ,   2.1859061050611603     
  0.10413208954888700      ,   3.4820226396049900      ,   2.1786534763399792     
  0.10430022719341300      ,   2.8605390308243601      ,   2.1695288750060189     
  0.10443365367543900      ,   2.5763273300099798      ,   2.1622889139554142     
  0.10465282291097100      ,   2.5327629907430000      ,   2.1503982120185952     
  0.10479898144846500      ,   2.0424839685319300      ,   2.1424698926441468     
  0.10500840433832900      ,   2.2524596707478901      ,   2.1311116928325782     
  0.10518419512278200      ,   2.1902337832848602      ,   2.1215793122873019     
  0.10537400264366099      ,   2.2045099750279200      ,   2.1112887268935991     
  0.10556658283331399      ,   2.2424166540554600      ,   2.1008498582023765     
  0.10565118655261201      ,   2.3563218988381802      ,   2.0962645535908959     
  0.10580752965525700      ,   2.3691192557236200      ,   2.0877922532503654     
  0.10600761994112599      ,   2.3428366603775199      ,   2.0769513946353837     
  0.10619304856088400      ,   2.1932755309686200      ,   2.0669070866962804     
  0.10639570411914701      ,   2.1460022023671699      ,   2.0559321015071554     
  0.10652281185899801      ,   2.0720974664847600      ,   2.0490498232694319     
  0.10670641323553599      ,   2.1055989723401698      ,   2.0391105653697763     
  0.10673824725740200      ,   1.9611007916553900      ,   2.0373874607548674     
  0.10693617461323500      ,   1.5692026382280500      ,   2.0266756455500246     
  0.10699375512810801      ,   1.6633461530448099      ,   2.0235599000839817     
  0.10705251072314700      ,   1.4666204976357500      ,   2.0203808090021123     
  0.10711903190812000      ,   1.6942888720025100      ,   2.0167818388473333     
  0.10714455970593099      ,   1.6900201865494500      ,   2.0154008016128411     
  0.10732735023719500      ,   1.9862041027322901      ,   2.0055133202267670     
  0.10745826474358000      ,   2.0790633128830800      ,   1.9984334052137513     
  0.10765746077858999      ,   2.3248659589865501      ,   1.9876632384893207     
  0.10778052510467601      ,   2.5988642146426599      ,   1.9810108749455044     
  0.10790440533704800      ,   3.0824114130968501      ,   1.9743155841548536     
  0.10797774399228800      ,   2.6640623811111501      ,   1.9703524512685724     
  0.10811881971803500      ,   2.6319412471333301      ,   1.9627300817292093     
  0.10833432536904600      ,   2.4846002745418798      ,   1.9510893177047088     
  0.10841963512235700      ,   2.2083838869954300      ,   1.9464822667809849     
  0.10850714966001300      ,   2.0659908859040899      ,   1.9417567735247148     
  0.10865334167300400      ,   1.8915123909595399      ,   1.9338643185213491     
  0.10877418978428700      ,   1.7540199194015100      ,   1.9273414661808821     
  0.10898649489649199      ,   1.5842838174380400      ,   1.9158852028763804     
  0.10904921463472000      ,   1.7441453173238799      ,   1.9125015139262698     
  0.10914351944244401      ,   1.9064793062376300      ,   1.9074144833752791     
  0.10922793991391300      ,   1.8656764023088801      ,   1.9028613077837790     
  0.10930056390082800      ,   1.7163697963078599      ,   1.8989448800789446     
  0.10932453182062400      ,   1.9275923544113200      ,   1.8976524550703373     
  0.10941650226541901      ,   1.9368442457720600      ,   1.8926936046078677     
  0.10947513658077800      ,   1.8292668450056100      ,   1.8895325692998672     
  0.10948555833212700      ,   1.8003387003997999      ,   1.8889707550660231     
  0.10964493009402400      ,   1.8175348061995300      ,   1.8803806127368037     
  0.10976146266723200      ,   1.8323105698980300      ,   1.8741009986680131     
  0.10976420891142299      ,   1.7097935332502801      ,   1.8739530266172371     
  0.10989846765608000      ,   1.5452011400788399      ,   1.8667198187359531     
