 Time, $\theta_1$, $\theta_2$, Energy violation
  1.6078125000000000E+01,  5.1826794675564924E-01, -9.1201701610213459E-01,  1.1102230246251565E-15
  1.6082031250000000E+01,  5.0849602961882567E-01, -9.0231079518543700E-01,  6.6613381477509392E-16
  1.6085937500000000E+01,  4.9858488354434183E-01, -8.9236934853207672E-01,  1.1102230246251565E-15
  1.6089843750000000E+01,  4.8853090815867256E-01, -8.8218781014964764E-01,  1.1102230246251565E-15
  1.6093750000000000E+01,  4.7833030777775154E-01, -8.7176107797412283E-01,  1.1102230246251565E-15
  1.6097656250000000E+01,  4.6797908149993589E-01, -8.6108379907897414E-01,  1.1102230246251565E-15
  1.6101562500000000E+01,  4.5747301280779412E-01, -8.5015035415674933E-01,  1.1102230246251565E-15
  1.6105468750000000E+01,  4.4680765869449868E-01, -8.3895484129297337E-01,  1.1102230246251565E-15
  1.6109375000000000E+01,  4.3597833834588379E-01, -8.2749105907270004E-01,  1.1102230246251565E-15
  1.6113281250000000E+01,  4.2498012142933567E-01, -8.1575248908710063E-01,  1.1102230246251565E-15
  1.6117187500000000E+01,  4.1380781606693606E-01, -8.0373227794296620E-01,  1.3322676295501878E-15
  1.6121093750000000E+01,  4.0245595660435318E-01, -7.9142321892422718E-01,  1.3322676295501878E-15
  1.6125000000000000E+01,  3.9091879133096846E-01, -7.7881773351447403E-01,  1.1102230246251565E-15
  1.6128906250000000E+01,  3.7919027036328268E-01, -7.6590785306665754E-01,  1.1102230246251565E-15
  1.6132812500000000E+01,  3.6726403397607371E-01, -7.5268520100525416E-01,  1.1102230246251565E-15
  1.6136718750000000E+01,  3.5513340175819946E-01, -7.3914097607293083E-01,  1.1102230246251565E-15
  1.6140625000000000E+01,  3.4279136308746982E-01, -7.2526593729525868E-01,  1.3322676295501878E-15
  1.6144531250000000E+01,  3.3023056956794311E-01, -7.1105039154207517E-01,  1.1102230246251565E-15
  1.6148437500000000E+01,  3.1744333026100352E-01, -6.9648418482338548E-01,  1.1102230246251565E-15
  1.6152343750000000E+01,  3.0442161077787033E-01, -6.8155669878412461E-01,  1.1102230246251565E-15
  1.6156250000000000E+01,  2.9115703759667211E-01, -6.6625685427092740E-01,  1.1102230246251565E-15
  1.6160156250000000E+01,  2.7764090933442748E-01, -6.5057312435287851E-01,  1.1102230246251565E-15
  1.6164062500000000E+01,  2.6386421715711028E-01, -6.3449355980659705E-01,  1.1102230246251565E-15
  1.6167968750000000E+01,  2.4981767706392818E-01, -6.1800583084443439E-01,  1.1102230246251565E-15
  1.6171875000000000E+01,  2.3549177744856464E-01, -6.0109728979231325E-01,  8.8817841970012523E-16
  1.6175781250000000E+01,  2.2087684613023073E-01, -5.8375506052504278E-01,  1.1102230246251565E-15
  1.6179687500000000E+01,  2.0596314196231563E-01, -5.6596616174444581E-01,  1.1102230246251565E-15
  1.6183593750000000E+01,  1.9074097715159688E-01, -5.4771767261991333E-01,  1.1102230246251565E-15
  1.6187500000000000E+01,  1.7520087751428093E-01, -5.2899695084454990E-01,  1.1102230246251565E-15
  1.6191406250000000E+01,  1.5933378897028544E-01, -5.0979191467393747E-01,  1.1102230246251565E-15
  1.6195312500000000E+01,  1.4313133948063658E-01, -4.9009140179617589E-01,  1.1102230246251565E-15
  1.6199218750000000E+01,  1.2658616611464465E-01, -4.6988561858405875E-01,  8.8817841970012523E-16
  1.6203125000000000E+01,  1.0969231661408109E-01, -4.4916669287469529E-01,  8.8817841970012523E-16
  1.6207031250000000E+01,  9.2445733162344196E-02, -4.2792934115748960E-01,  8.8817841970012523E-16
  1.6210937500000000E+01,  7.4844822360183846E-02, -4.0617165593979948E-01,  1.1102230246251565E-15
  1.6214843750000000E+01,  5.6891108817953909E-02, -3.8389600992761808E-01,  6.6613381477509392E-16
  1.6218750000000000E+01,  3.8589959457843472E-02, -3.6111005932714973E-01,  8.8817841970012523E-16
  1.6222656250000000E+01,  1.9951351007521375E-02, -3.3782780823485536E-01,  6.6613381477509392E-16
  1.6226562500000000E+01,  9.9063440877446979E-04, -3.1407066993318655E-01,  6.6613381477509392E-16
  1.6230468750000000E+01, -1.8270771559536582E-02, -2.8986843099711318E-01,  8.8817841970012523E-16
  1.6234375000000000E+01, -3.7804845810716130E-02, -2.6525999521262600E-01,  6.6613381477509392E-16
  1.6238281250000000E+01, -5.7576692259388523E-02, -2.4029376429373239E-01,  6.6613381477509392E-16
  1.6242187500000000E+01, -7.7544632105488995E-02, -2.1502751144896898E-01,  6.6613381477509392E-16
  1.6246093750000000E+01, -9.7660744124804466E-02, -1.8952763184339619E-01,  6.6613381477509392E-16
  1.6250000000000000E+01, -1.1787189149763472E-01, -1.6386771599608713E-01,  6.6613381477509392E-16
  1.6253906250000000E+01, -1.3812120813707290E-01, -1.3812648360880650E-01,  6.6613381477509392E-16
  1.6257812500000000E+01, -1.5834994270215058E-01, -1.1238521967485178E-01,  4.4408920985006262E-16
  1.6261718750000000E+01, -1.7849949295846201E-01, -8.6724946168651007E-02,  6.6613381477509392E-16
  1.6265625000000000E+01, -1.9851342585901760E-01, -6.1223614632878100E-02,  6.6613381477509392E-16
  1.6269531250000000E+01, -2.1833928138605108E-01, -3.5953601171888117E-02,  1.1102230246251565E-15
  1.6273437500000000E+01, -2.3792999999685860E-01, -1.0979726894503036E-02,  8.8817841970012523E-16
  1.6277343750000000E+01, -2.5724488145290458E-01,  1.3642068077489095E-02,  8.8817841970012523E-16
  1.6281250000000000E+01, -2.7625005751521642E-01,  3.7865373219079249E-02,  1.1102230246251565E-15
  1.6285156250000000E+01, -2.9491852451649547E-01,  6.1653343611756291E-02,  1.1102230246251565E-15
  1.6289062500000000E+01, -3.1322982332041416E-01,  8.4978245894286070E-02,  8.8817841970012523E-16
  1.6292968750000000E+01, -3.3116947138296804E-01,  1.0782066049169051E-01,  1.1102230246251565E-15
  1.6296875000000000E+01, -3.4872824879460407E-01,  1.3016848228267389E-01,  1.1102230246251565E-15
  1.6300781250000000E+01, -3.6590142456559238E-01,  1.5201583989115078E-01,  1.1102230246251565E-15
  1.6304687500000000E+01, -3.8268798821895667E-01,  1.7336202408374685E-01,  1.1102230246251565E-15
  1.6308593750000000E+01, -3.9908993038067542E-01,  1.9421048586890632E-01,  1.1102230246251565E-15
  1.6312500000000000E+01, -4.1511159767333472E-01,  2.1456793923455364E-01,  1.1102230246251565E-15
  1.6316406250000000E+01, -4.3075913310361202E-01,  2.3444358379538055E-01,  1.1102230246251565E-15
  1.6320312500000000E+01, -4.4604000330652122E-01,  2.5384844896007902E-01,  1.1102230246251565E-15
  1.6324218750000000E+01, -4.6096260783438803E-01,  2.7279485267256187E-01,  1.1102230246251565E-15
  1.6328125000000000E+01, -4.7553596229489686E-01,  2.9129596311855793E-01,  1.1102230246251565E-15
  1.6332031250000000E+01, -4.8976944571581088E-01,  3.0936544985024256E-01,  1.1102230246251565E-15
  1.6335937500000000E+01, -5.0367260235153277E-01,  3.2701721059800698E-01,  1.1102230246251565E-15
  1.6339843750000000E+01, -5.1725498872767817E-01,  3.4426516088290632E-01,  8.8817841970012523E-16
  1.6343750000000000E+01, -5.3052605768103756E-01,  3.6112307490968559E-01,  1.1102230246251565E-15
  1.6347656250000000E+01, -5.4349507225700344E-01,  3.7760446777957213E-01,  1.1102230246251565E-15
  1.6351562500000000E+01, -5.5617104343122525E-01,  3.9372251061543800E-01,  8.8817841970012523E-16
  1.6355468750000000E+01, -5.6856268664773246E-01,  4.0948997163033329E-01,  8.8817841970012523E-16
  1.6359375000000000E+01, -5.8067839307477553E-01,  4.2491917744294927E-01,  6.6613381477509392E-16
  1.6363281250000000E+01, -5.9252621226070123E-01,  4.4002199003524883E-01,  6.6613381477509392E-16
  1.6367187500000000E+01, -6.0411384352863484E-01,  4.5480979566367968E-01,  1.1102230246251565E-15
  1.6371093750000000E+01, -6.1544863399154737E-01,  4.6929350279193655E-01,  1.1102230246251565E-15
  1.6375000000000000E+01, -6.2653758151262484E-01,  4.8348354673035643E-01,  6.6613381477509392E-16
  1.6378906250000000E+01, -6.3738734129451768E-01,  4.9738989916565052E-01,  1.1102230246251565E-15
  1.6382812500000000E+01, -6.4800423506903593E-01,  5.1102208116453596E-01,  8.8817841970012523E-16
  1.6386718750000000E+01, -6.5839426208868712E-01,  5.2438917855353673E-01,  6.6613381477509392E-16
  1.6390625000000000E+01, -6.6856311130395563E-01,  5.3749985882996332E-01,  8.8817841970012523E-16
  1.6394531250000000E+01, -6.7851617425450639E-01,  5.5036238895862488E-01,  1.1102230246251565E-15
  1.6398437500000000E+01, -6.8825855831612859E-01,  5.6298465356575900E-01,  8.8817841970012523E-16
  1.6402343750000000E+01, -6.9779510003439804E-01,  5.7537417316461259E-01,  1.1102230246251565E-15
  1.6406250000000000E+01, -7.0713037834574322E-01,  5.8753812214308154E-01,  1.1102230246251565E-15
  1.6410156250000000E+01, -7.1626872754089244E-01,  5.9948334631843281E-01,  1.1102230246251565E-15
  1.6414062500000000E+01, -7.2521424986778449E-01,  6.1121637992190225E-01,  8.8817841970012523E-16
